S1,S1_50,S1_20,S1_5,S1_1,S2
52.88982391357422,19.37174797058105,51.40042304992676,37.66918182373047,117.54202842712402,71.54440879821777
29.165267944335938,43.92886161804199,42.34552383422852,46.70310020446777,193.81451606750488,283.99014472961426
48.285722732543945,47.68180847167969,121.88506126403809*,125.16045570373537*,120.91875076293944,120.27287483215332
49.21698570251465,46.263933181762695,26.337623596191406,50.371408462524414,113.71517181396484,72.86286354064941
50.08530616760254,45.48978805541992,43.8222885131836,51.74899101257324,118.28923225402832,62.82687187194824
52.08563804626465,49.67927932739258,49.20601844787598,50.05240440368652,120.82719802856444,73.03881645202637
49.423933029174805,45.1805591583252,35.2625846862793,50.35567283630371,143.72515678405762,68.98093223571777
65.62948226928711,47.65224456787109,18.407583236694336,56.37073516845703*,106.04000091552734,74.46599006652832
54.77333068847656,60.23097038269043,47.3637580871582,45.005083084106445,145.3421115875244,73.0733871459961
47.65653610229492,43.6854362487793,50.62699317932129,49.48759078979492,95.4148769378662,408.1554412841797
59.37314033508301,53.25388908386231,31.96930885314941,46.41056060791016,321.9165802001953,68.97950172424316
41.98241233825684,63.24648857116699,50.6291389465332,52.48045921325684,275.2206325531006,72.33738899230957
61.13862991333008,175.32992362976074*,24.26028251647949,62.23559379577637*,131.805896759033,273.73671531677246
54.33011054992676,47.04380035400391,57.21163749694824,65.52600860595703,83.0440521240234,122.34616279602052
49.6523380279541,36.5142822265625,42.57702827453613,21.15035057067871,150.2246856689453,127.71320343017578
63.662052154541016,43.33209991455078,47.00851440429688,44.78359222412109,137.6330852508545,70.66059112548828
54.004669189453125,43.02549362182617,44.07191276550293,46.2791919708252,139.589548110962,68.81952285766602
20.6296443939209,48.1102466583252,52.61731147766113,115.14115333557127*,3121.616840362549,136.8725299835205
37.88852691650391,19.969463348388672,44.55852508544922,45.63403129577637,74.8298168182373,122.52140045166016
50.39453506469727,57.15346336364746,50.35591125488281,50.39095878601074,224.35545921325684,60.437917709350586
36.07916831970215,18.30315589904785,43.33209991455078,32.73582458496094,175.32992362976074,85.89005470275879
62.41822242736816,52.118778228759766,47.13749885559082,18.30315589904785,62.7131462097168,71.93779945373535
63.24648857116699,16.442298889160156,139.53542709350586*,114.58730697631836*,132.98892974853516,276.4897346496582
60.23097038269043,49.6523380279541,29.20985221862793,45.710086822509766,59.97300148010254,66.97559356689453
60.95576286315918,42.752742767333984,20.62058448791504,30.99513053894043,139.6796703338623,86.23623847961426
49.445390701293945,42.687177658081055,48.949480056762695,43.92886161804199,132.17735290527344,121.40393257141112
52.61731147766113,43.80202293395996,45.58515548706055,54.77333068847656,117.95687675476074,68.88461112976074
46.55742645263672,48.93922805786133,47.39499092102051,34.328460693359375*,109.70664024353027,83.82773399353027
27.55045890808105,41.68248176574707,45.0739860534668,18.407583236694336,140.67935943603516,112.32900619506836
63.14682960510254,47.69587516784668,44.9986457824707,47.27673530578613,112.40196228027344,127.8226375579834
60.06217002868652,46.199798583984375,48.47884178161621,57.61170387268066,118.00241470336914,129.24814224243164
62.24799156188965,56.33139610290527,44.82865333557129,35.26186943054199,141.1137580871582,118.18933486938477
50.30202865600586,65.62948226928711,44.940948486328125,136.89732551574707*,124.2976188659668,67.54660606384277
48.51841926574707,48.1102466583252,26.894330978393555,47.13726043701172,115.29827117919922,76.05671882629395
57.21163749694824,48.51841926574707,46.709299087524414,29.20985221862793,71.13909721374512,60.99390983581543
57.15346336364746,42.11068153381348,57.86347389221192,41.77260398864746,64.80050086975098,86.80343627929688
20.74217796325684,40.41624069213867,51.33652687072754,42.11068153381348,67.07096099853516,74.09071922302246
27.662038803100582,46.779632568359375,36.5142822265625,94.41757202148438*,87.84675598144531,244.27032470703125
40.50087928771973,45.86863517761231,48.970699310302734,50.81033706665039,141.34597778320312,274.80387687683105
20.80607414245605,36.07821464538574,50.22573471069336,42.85621643066406,82.21268653869629,125.9450912475586
57.36255645751953,42.46401786804199,16.853809356689453,51.33652687072754,34.328460693359375,126.2350082397461
59.497833251953125,48.8581657409668,54.68869209289551,55.272579193115234,74.65267181396484,120.89109420776369
57.02090263366699,45.87292671203613,99.73502159118652*,126.62506103515624*,91.31455421447754,130.16462326049805
49.185991287231445,65.15789031982422,32.05084800720215,60.07957458496094,123.50249290466309,118.1771755218506
57.7847957611084,17.798662185668945,25.76613426208496,27.55045890808105,366.7922019958496,73.59528541564941
39.48235511779785,65.57297706604004,47.2559928894043,43.31088066101074,220.841646194458,194.71311569213867
51.74899101257324,63.14682960510254,42.870283126831055,27.480125427246094,85.28780937194824,95.19696235656738
43.6854362487793,37.54901885986328,43.91741752624512,85.113525390625*,181.4024448394776,74.31530952453613
59.229135513305664,46.55742645263672,20.74217796325684,23.935556411743164,78.17959785461426,83.23240280151367
25.413036346435547,13.208627700805664,53.93290519714356,63.662052154541016,139.53542709350586,188.0359649658203
55.44376373291016,49.445390701293945,52.67810821533203,15.123128890991213,113.602876663208,69.99731063842773
50.68564414978027,36.90028190612793,45.87292671203613,44.69108581542969,118.65758895874023,316.7905807495117
33.676862716674805,43.30825805664063,45.9141731262207,98.51193428039552*,125.9479522705078,128.4022331237793
46.87857627868652,45.710086822509766,51.21254920959473,53.93290519714356,125.91910362243652,72.2048282623291
50.6291389465332,47.00851440429688,42.43183135986328,44.37470436096192,82.6261043548584,52.085161209106445
19.42610740661621,29.165267944335938,40.72237014770508,52.7493953704834,189.4237995147705,74.83696937561035
48.39730262756348,41.98241233825684,46.99230194091797,47.3630428314209,116.63198471069336,70.74165344238281
56.33139610290527,49.423933029174805,47.71113395690918,123.81792068481444*,120.09191513061523,75.06489753723145
61.42163276672363,22.862672805786133,50.2622127532959,41.37444496154785,127.90298461914062,64.86082077026367
57.01327323913574,50.22573471069336,49.423933029174805,44.83342170715332,128.42488288879397,56.238651275634766
36.5142822265625,48.51722717285156,50.87971687316895,42.65689849853516,126.07550621032716,116.70565605163574
57.61170387268066,65.52600860595703,19.184112548828125,47.3637580871582,49.48878288269043,61.832427978515625
24.22404289245605,290.6942367553711*,50.43840408325195*,139.53542709350586*,34.8658561706543,151.0910987854004
44.83342170715332,14.931201934814451,35.26186943054199,48.07281494140625,68.76349449157715,174.6835708618164
57.23261833190918,45.9141731262207,42.59586334228516,42.34552383422852,138.22150230407715,111.39535903930664
53.26747894287109,49.39413070678711,46.08416557312012,17.436742782592773,83.29200744628906,259.6292495727539
24.19281005859375,47.3637580871582,63.92955780029297,53.136348724365234,177.64568328857422,90.00158309936523
64.55850601196289,32.73582458496094,43.238162994384766,134.25183296203613*,114.32957649230956,71.90871238708496
53.24697494506836,17.192840576171875,44.38972473144531,37.99605369567871,88.69361877441406,90.54112434387208
18.30315589904785,42.57702827453613,48.95162582397461,22.862672805786133,158.41436386108398,69.95844841003418
55.272579193115234,21.46768569946289,50.30202865600586,36.5142822265625,128.33619117736816,76.89380645751953
51.91850662231445,47.43003845214844,25.871753692626957,57.01327323913574,107.81025886535645,128.5715103149414
29.20722961425781,55.09448051452637,33.79011154174805,125.9479522705078*,62.08348274230957,119.34590339660645
38.71011734008789,42.14596748352051,43.793678283691406,45.63641548156738,87.24665641784668,128.34787368774414
48.47884178161621,44.37470436096192,27.55045890808105,41.28360748291016,130.5522918701172,73.50611686706543
51.31769180297852,47.08743095397949,16.331195831298828,52.61731147766113,175.92597007751465,259.35864448547363
52.181243896484375,44.69108581542969,42.687177658081055,46.97394371032715,60.71567535400391,144.08516883850098
31.02946281433105,19.42610740661621,53.086042404174805,46.6156005859375*,59.65590476989746,129.4548511505127
51.54848098754883,50.2622127532959,18.31316947937012,45.02606391906738,75.06489753723145,114.762544631958
19.184112548828125,49.21698570251465,44.716835021972656,42.6015853881836,50.43840408325195,130.6169033050537
46.97394371032715,44.24428939819336,47.31488227844238,47.31488227844238,64.5291805267334,72.32213020324707
47.443389892578125,57.7847957611084,43.13445091247559,43.10011863708496,88.18221092224121,181.530237197876
59.5698356628418,35.26186943054199,140.54608345031738*,95.4148769378662*,128.91769409179688,114.40801620483398
32.73582458496094,19.184112548828125,19.898653030395508,57.21163749694824,124.10712242126463,92.90242195129396
54.77738380432129,52.49285697937012,49.39413070678711,41.25404357910156,121.3703155517578,43.65897178649902
55.96303939819336,52.40368843078613,17.436742782592773,47.2407341003418,130.13076782226562,70.89781761169434
52.118778228759766,45.413970947265625,43.31254959106445,50.35591125488281,122.361421585083,93.77288818359376
53.94101142883301,42.23179817199707,65.57297706604004,126.07550621032716*,123.48246574401855,116.00470542907716
51.31101608276367,40.13442993164063,49.471139907836914,63.14682960510254,123.28767776489258,128.20148468017578
48.8581657409668,60.95576286315918,17.431259155273438,48.59757423400879,114.90201950073242,133.8400840759277
56.29777908325195,44.36540603637695,43.92886161804199,48.51841926574707,64.50986862182617,69.12946701049805
51.94807052612305,49.471139907836914,50.00853538513184,45.03273963928223,85.113525390625,180.3221702575684
48.5224723815918,44.65365409851074,45.77922821044922,145.52640914916992*,134.3541145324707,120.161771774292
19.202232360839844,30.796289443969727,42.61636734008789,44.77667808532715,124.61233139038086,241.58859252929688
21.15035057067871,50.05240440368652,52.118778228759766,54.68869209289551,127.1662712097168,248.00491333007807
54.63433265686035,49.4999885559082,53.25388908386231,43.30825805664063,65.96994400024414,206.6988945007324
52.7493953704834,24.827957153320312,42.11068153381348,36.87787055969238,79.4830322265625,70.6472396850586
47.02115058898926,47.454833984375,45.413970947265625,135.6208324432373*,131.90174102783203,255.1860809326172
44.35443878173828,44.1439151763916,48.07281494140625,51.54848098754883,104.63690757751463,138.82112503051758
52.48045921325684,23.539304733276367,14.469385147094728,48.47884178161621,64.52798843383789,127.1524429321289
54.68869209289551,39.14618492126465,48.51841926574707,48.970699310302734,97.46837615966795,131.15167617797852
19.846677780151367,48.285722732543945,33.677101135253906,54.10099029541016,113.71922492980956,70.93286514282227
54.32891845703125,52.092552185058594,67.46554374694824*,84.2888355255127*,140.54608345031738,73.7617015838623
17.431259155273438,43.30086708068848,47.19066619873047,43.32566261291504,69.17667388916016,122.77960777282716
50.76050758361816,50.76050758361816,44.37470436096192,52.40368843078613,204.29587364196777,71.1679458618164
50.35591125488281,54.004669189453125,45.03273963928223,59.04841423034668,84.79189872741699,280.0419330596924
45.89986801147461,47.04427719116211,48.19154739379883,46.60177230834961,60.43148040771485,111.88864707946776
45.97711563110352,17.56429672241211,43.25366020202637,350.254774093628*,100.31890869140624,72.14021682739258
53.93290519714356,56.14209175109863,55.21082878112793,62.41822242736816,63.77577781677246,88.06538581848145
52.67810821533203,42.50931739807129,44.36540603637695,55.09448051452637,83.64987373352051,73.90952110290527
50.35567283630371,50.68564414978027,45.1805591583252,43.592214584350586,126.18088722229004,279.8624038696289
56.14209175109863,27.12726593017578,51.74899101257324,45.00889778137207,124.2828369140625,60.93406677246094
51.81884765625,118.38388442993164*,41.20755195617676,119.57621574401855*,118.8523769378662,71.38299942016602
45.12906074523926,37.66918182373047,46.59056663513184,46.22936248779297,121.6888427734375,148.6039161682129
44.50678825378418,21.69513702392578,47.01042175292969,41.39471054077149,66.08390808105469,118.07632446289062
50.078392028808594,42.20914840698242,49.185991287231445,52.08563804626465,59.173583984375,43.66040229797363
50.22883415222168,17.431259155273438,47.443389892578125,42.57702827453613,148.27990531921387,70.89948654174805
44.55852508544922,56.22124671936035,48.74038696289063,193.81451606750488*,127.38847732543944,65.13071060180664
52.23989486694336,50.35567283630371,47.65653610229492,49.445390701293945,120.5735206604004,71.27523422241211
47.19066619873047,39.803504943847656,51.54848098754883,41.86511039733887,141.38317108154297,166.2278175354004
42.01936721801758,62.41822242736816,45.63403129577637,52.118778228759766,111.14883422851562,117.00081825256348
47.43003845214844,45.77302932739258,30.99513053894043,33.677101135253906,135.8625888824463,134.74082946777344
17.798662185668945,43.79844665527344,62.60800361633301*,127.46620178222656*,111.09161376953124,134.67073440551758
46.88620567321777,48.5224723815918,60.8978271484375,14.469385147094728,137.42661476135254,115.51904678344728
31.998395919799805,41.59808158874512,50.35567283630371,46.263933181762695,115.14115333557127,239.67361450195312
45.77922821044922,53.94101142883301,32.73582458496094,48.592567443847656,129.84323501586914,111.48619651794434
48.47383499145508,56.83183670043945,44.55113410949707,42.50931739807129,71.97165489196777,66.96534156799316
50.62699317932129,44.78359222412109,16.05677604675293,55.54723739624024*,65.277099609375,76.1721134185791
46.43559455871582,52.23989486694336,54.77738380432129,60.23097038269043,142.6980495452881,119.23551559448242
46.11849784851074,48.39730262756348,41.59808158874512,59.37314033508301,49.513816833496094,124.51601028442384
52.02436447143555,50.51827430725098,49.11518096923828,49.21698570251465,84.69867706298828,60.735464096069336
50.87971687316895,42.19603538513184,89.99228477478027,45.413970947265625,136.66868209838867,85.06631851196289
47.04380035400391,42.43183135986328,15.134096145629885,78.4151554107666*,251.83582305908203,138.57388496398926
52.41680145263672,48.59757423400879,19.969463348388672,49.185991287231445,71.87008857727051,122.88808822631836
48.592567443847656,50.0946044921875,44.91376876831055,44.716835021972656,145.15972137451172,74.51391220092773
35.074472427368164,42.85621643066406,54.33011054992676,42.913198471069336,134.53936576843262,69.3824291229248
46.779632568359375,44.83342170715332,44.97051239013672,44.217586517333984,79.56647872924805,131.93225860595703
41.68248176574707,44.95120048522949,53.94101142883301,121.33145332336426*,67.8708553314209,125.3182888031006
24.26028251647949,46.01407051086426,63.662052154541016,40.50087928771973,128.7534236907959,52.54364013671875
43.02549362182617,28.598308563232425,41.68248176574707,51.03325843811035,108.3381175994873,69.39339637756348
35.26186943054199,49.20601844787598,52.40368843078613,44.65413093566895,139.6994590759277,150.91919898986816
15.904903411865234,17.822265625,14.931201934814451,17.56429672241211,64.85962867736816,123.2447624206543
46.17118835449219,19.8209285736084,71.1057186126709*,123.9480972290039*,68.38035583496094,112.96772956848145
47.69587516784668,46.08416557312012,44.78359222412109,52.23989486694336,46.6156005859375,136.69157028198242
50.2622127532959,60.07957458496094,38.71011734008789,29.165267944335938,54.815053939819336,71.40517234802246
29.20985221862793,45.89986801147461,14.29152488708496,48.14291000366211,79.24938201904297,282.7920913696289
17.822265625,47.443389892578125,50.0946044921875,53.24697494506836,56.5187931060791,124.70293045043944
49.39413070678711,51.31769180297852,48.8581657409668,137.42661476135254*,94.53129768371582,62.75200843811035
56.22124671936035,43.26272010803223,46.76675796508789,44.35443878173828,126.16372108459473,85.75844764709473
17.944812774658203,57.61170387268066,47.6076602935791,61.800479888916016,108.22772979736328,108.84428024291992
51.40042304992676,45.58515548706055,57.7847957611084,42.61636734008789,139.41454887390137,137.95065879821777
50.238847732543945,29.20722961425781,44.14510726928711,45.1805591583252,125.8559226989746,129.10962104797363
52.30259895324707,14.59193229675293,65.15789031982422,116.30916595458984*,125.5929470062256,175.59480667114258
42.913198471069336,55.44376373291016,46.24032974243164,45.12906074523926,121.88506126403809,186.2339973449707
53.136348724365234,43.10011863708496,60.06217002868652,42.23179817199707,58.27832221984863,112.77318000793456
52.40368843078613,14.29152488708496,23.86951446533203,47.00851440429688,84.2888355255127,128.81183624267578
51.33652687072754,57.21163749694824,61.13862991333008,46.199798583984375,129.88042831420898,118.05081367492676
49.67927932739258,41.77260398864746,45.005083084106445,117.36893653869627*,34.046173095703125,125.07939338684082
41.25404357910156,57.36255645751953,46.38814926147461,15.368223190307615,101.23300552368164,130.39302825927734
23.935556411743164,48.110008239746094,37.99605369567871,53.61032485961914,56.524038314819336,119.9054718017578
54.10099029541016,24.19281005859375,37.88852691650391,46.27704620361328,175.22954940795898,128.54886054992676
50.81033706665039,17.124414443969727,52.181243896484375,46.779632568359375,167.22583770751953,125.2129077911377
17.571210861206055,85.113525390625*,139.6796703338623*,224.35545921325684*,115.91839790344238,124.98211860656738
49.46732521057129,40.50087928771973,49.445390701293945,45.77302932739258,128.0834674835205,70.62911987304688
50.371408462524414,19.846677780151367,42.46401786804199,16.168832778930664,123.3673095703125,62.45017051696777
26.337623596191406,47.6076602935791,47.43003845214844,43.31254959106445,121.61421775817873,67.82793998718262
44.69108581542969,44.75879669189453,46.97394371032715,39.029598236083984,113.70229721069336,91.12954139709473
48.72322082519531,45.63403129577637,30.536413192749023,67.07096099853516*,159.91926193237305,130.21206855773926
48.09260368347168,42.46687889099121,17.944812774658203,27.536630630493164,104.01773452758788,73.15468788146973
52.092552185058594,47.01042175292969,29.165267944335938,19.42610740661621,123.72565269470216,61.67936325073242
16.59226417541504,63.78960609436035,44.65413093566895,17.822265625,32.33623504638672,48.19464683532715
45.86338996887207,52.02436447143555,32.31143951416016,42.01936721801758,114.79949951171876,53.92122268676758
50.0946044921875,33.676862716674805,36.01813316345215,123.97408485412598*,125.78511238098145,283.6446762084961
48.51722717285156,45.43161392211914,51.30767822265625,46.88620567321777,123.55303764343262,121.80399894714355
48.93922805786133,59.5698356628418,49.10755157470703,35.02488136291504,115.88454246520996,120.9568977355957
45.50051689147949,33.677101135253906,19.8209285736084,43.25366020202637,244.9038028717041,65.93871116638184
51.30767822265625,41.27216339111328,46.74386978149414,36.90028190612793,118.38388442993164,82.52286911010742
51.48029327392578,46.709299087524414,13.208627700805664,321.9165802001953*,97.27740287780762,128.30471992492676
53.086042404174805,53.136348724365234,55.96303939819336,47.2559928894043,248.40331077575684,115.40651321411131
23.86951446533203,51.54848098754883,45.83096504211426,43.14327239990234,119.94338035583496,129.74858283996582
42.870283126831055,20.74217796325684,56.22124671936035,16.530990600585938,138.7016773223877,128.8352012634277
48.83742332458496,52.30259895324707,52.092552185058594,27.12726593017578,65.6578540802002,144.56486701965332
45.60518264770508,43.31254959106445,81.81357383728027*,140.67935943603516*,290.6942367553711,105.26537895202635
48.775672912597656,43.38335990905762,46.68855667114258,43.793678283691406,119.57597732543944,66.25938415527344
45.58515548706055,45.98641395568848,45.98641395568848,48.1102466583252,124.30119514465332,58.313608169555664
17.436742782592773,31.00442886352539,24.2311954498291,39.48235511779785,71.52366638183594,145.5385684967041
35.02488136291504,29.20985221862793,44.50678825378418,56.082963943481445,67.46554374694824,115.91672897338869
51.91159248352051,26.337623596191406,52.08563804626465,46.6156005859375*,62.19029426574707,135.93554496765137
45.48978805541992,18.31316947937012,24.827957153320312,21.46768569946289,195.39284706115723,124.98855590820312
16.05677604675293,45.59993743896485,43.02549362182617,48.93922805786133,251.36303901672363,107.191801071167
48.59757423400879,63.92955780029297,43.30086708068848,47.454833984375,66.09940528869629,143.22233200073242
49.4999885559082,41.86224937438965,41.86511039733887,46.38814926147461,188.92621994018555,115.54884910583496
45.72033882141113,52.67810821533203,36.07821464538574,65.89555740356445*,222.2354412078857,63.92765045166016
48.74038696289063,45.63641548156738,45.43161392211914,57.23261833190918,79.61320877075195,96.68850898742676
46.04196548461914,39.029598236083984,47.27673530578613,23.86951446533203,68.46356391906738,132.69901275634766
48.970699310302734,21.15035057067871,46.01407051086426,48.51722717285156,101.79686546325684,115.06342887878418
50.39095878601074,41.37444496154785,42.99640655517578,44.33798789978027,64.53251838684082,125.24819374084473
48.95162582397461,40.72260856628418,42.6015853881836,112.40196228027344*,70.4803466796875,157.1371555328369
47.48940467834473,43.14327239990234,17.56429672241211,43.08223724365234,139.08100128173828,72.48950004577637
27.536630630493164,50.30202865600586,41.77260398864746,43.33209991455078,56.05912208557129,68.8164234161377
48.1102466583252,50.08530616760254,43.31088066101074,50.08530616760254,55.65547943115234,99.47466850280762
46.76675796508789,45.97711563110352,49.4999885559082,48.39730262756348,56.88667297363281,118.15166473388672
27.83465385437012,25.495052337646484,71.52366638183594*,78.63330841064453*,120.66054344177246,115.5240535736084
46.60177230834961,44.35443878173828,47.2407341003418,31.96930885314941,132.3258876800537,140.28477668762207
50.23479461669922,39.48235511779785,42.19603538513184,47.936201095581055,111.95063591003418,74.59354400634766
36.90028190612793,46.60177230834961,46.263933181762695,30.536413192749023,140.28334617614746,274.8603820800781
27.12726593017578,47.48940467834473,42.23179817199707,46.43559455871582,120.24712562561037,130.58114051818848
50.51827430725098,55.96303939819336,14.59193229675293,45.4702377319336*,111.98973655700684,121.4158535003662
30.796289443969727,52.41680145263672,47.936201095581055,53.25388908386231,138.0627155303955,138.79036903381348
41.86511039733887,45.24850845336914,46.11849784851074,41.61286354064941,124.37891960144044,198.9731788635254
47.71113395690918,62.24799156188965,27.662038803100582,46.68855667114258,125.72908401489258,145.77078819274902
45.63641548156738,35.074472427368164,42.65689849853516,50.39453506469727,37.995338439941406,112.09869384765624
44.2807674407959,82.49568939208984*,47.6529598236084,204.29587364196777*,98.6952781677246,132.4617862701416
16.331195831298828,15.904903411865234,38.18774223327637,50.00853538513184,137.7413272857666,129.45938110351562
39.80159759521485,42.01936721801758,47.08743095397949,56.29777908325195,121.33145332336426,120.93067169189452
46.68855667114258,43.238162994384766,52.02436447143555,52.02436447143555,60.0886344909668,124.10664558410645
44.95120048522949,43.29085350036621,39.556264877319336,44.14510726928711,84.3808650970459,125.1235008239746
39.14618492126465,51.91850662231445,45.86338996887207,129.88042831420898*,131.2274932861328,113.2066249847412
18.407583236694336,43.32566261291504,62.41822242736816,48.1102466583252,123.86369705200195,48.7823486328125
49.20601844787598,44.716835021972656,45.7615852355957,52.181243896484375,121.30260467529295,109.49969291687012
51.03325843811035,48.47884178161621,31.02946281433105,45.24850845336914,200.93083381652832,46.54955863952637
14.29152488708496,44.91376876831055,44.94881629943848,46.99230194091797,155.72690963745117,89.94030952453613
40.13442993164063,27.536630630493164,62.42489814758301*,114.32957649230956*,114.58730697631836,134.76109504699707
44.77667808532715,23.86951446533203,47.19829559326172,35.074472427368164,133.9726448059082,67.91329383850098
53.879499435424805,40.26937484741211,16.168832778930664,51.94807052612305,63.77553939819336,74.5398998260498
46.43583297729492,42.48476028442383,50.05240440368652,20.74217796325684,81.81357383728027,131.1042308807373
48.35700988769531,30.074119567871094,52.7493953704834,36.07821464538574,65.43540954589844,127.24924087524414
49.471139907836914,47.2559928894043,56.14209175109863,132.98892974853516*,82.86714553833008,49.90410804748535
42.11068153381348,41.38398170471192,51.31769180297852,44.82865333557129,116.84155464172365,95.04890441894533
30.536413192749023,39.80159759521485,43.10011863708496,19.184112548828125,131.6683292388916,69.58675384521484
45.33815383911133,46.88620567321777,46.2791919708252,56.14209175109863,70.97053527832031,58.88056755065918
47.3637580871582,48.74038696289063,45.33815383911133,47.71113395690918,64.13054466247559,150.2532958984375
26.894330978393555,40.71640968322754,46.04196548461914,59.48328971862793*,138.0915641784668,106.15134239196776
45.413970947265625,15.257835388183594,16.066312789916992,49.20601844787598,28.90491485595703,140.27833938598633
50.22573471069336,44.33798789978027,54.10099029541016,42.687177658081055,78.4151554107666,119.7822093963623
45.83096504211426,46.04196548461914,43.52641105651856,31.998395919799805,73.51899147033691,73.34613800048828
47.27673530578613,54.32891845703125,55.44376373291016,30.796289443969727,71.92182540893555,468.3413505554199
17.409801483154297,46.2791919708252,15.904903411865234,68.34769248962402*,68.34769248962402,256.3519477844238
47.19829559326172,46.17118835449219,42.14596748352051,47.65653610229492,65.41872024536133,223.80971908569336
48.07281494140625,46.74386978149414,50.76050758361816,45.50051689147949,78.6592960357666,231.6856384277344
46.24032974243164,51.74899101257324,19.202232360839844,45.43161392211914,121.43182754516602,230.23700714111328
44.82865333557129,41.758060455322266,40.72260856628418,42.99640655517578,54.14533615112305,112.12873458862305
44.849395751953125,61.42163276672363,62.19029426574707*,61.68818473815918*,97.24855422973631,124.39274787902832
44.771671295166016,45.83096504211426,47.454833984375,42.0372486114502,112.63179779052734,67.38638877868652
24.827957153320312,54.10099029541016,27.12726593017578,46.08964920043945,127.3057460784912,69.54574584960938
49.10755157470703,17.944812774658203,37.66918182373047,44.75879669189453,133.70180130004883,125.8847713470459
25.87175369262696,59.497833251953125,48.775672912597656,45.89986801147461,124.98879432678224,78.85551452636719
30.074119567871094,31.221866607666016,45.24850845336914,140.28334617614746*,124.49932098388672,60.514211654663086
42.14596748352051,45.005083084106445,50.39453506469727,16.331195831298828,250.16212463378903,142.80986785888672
41.28360748291016,23.935556411743164,43.30825805664063,20.80607414245605,70.09029388427734,109.26294326782228
46.70310020446777,15.368223190307615,16.649723052978516,41.98241233825684,158.75935554504397,137.58063316345215
