ACTIE Duration (Green),ACTIE Persist Duration (Blue),BASE Duration (Red)
65.01269340515137,1319.507360458374,140.11216163635254
62.04676628112793,207.0629596710205,68.49527359008789
61.5229606628418,138.5505199432373,124.18889999389648
56.19692802429199,146.26455307006836,155.3027629852295
51.32460594177246,185.10699272155762,145.26772499084473
56.029319763183594,111.2527847290039,92.14210510253906
61.08832359313965,175.85992813110352,99.47347640991211
56.989431381225586,166.34106636047363,143.07165145874023
26.714324951171875,102.76103019714355,327.2969722747803
30.074357986450195,169.7096824645996,95.81780433654785
58.333635330200195,186.10429763793945,135.6956958770752
68.3131217956543,150.47359466552734,66.26105308532715
37.86468505859375,153.07354927062988,119.71902847290039
57.32131004333496,436.11812591552734,403.2738208770752
61.521291732788086,107.89918899536133,103.74116897583008
52.843570709228516,194.66900825500488,135.4544162750244
75.90222358703613,243.70765686035156,158.3688259124756
25.675535202026367,230.5300235748291,118.88313293457031
54.680824279785156,406.6479206085205,175.98843574523926
57.36088752746582,316.6847229003906,85.41703224182129
59.2036247253418,376.59263610839844,110.15057563781738
57.555198669433594,337.2776508331299,90.62695503234863
48.97785186767578,297.513484954834,108.02531242370605
73.5020637512207,318.2988166809082,362.33067512512207
58.70652198791504,346.7371463775635,139.42408561706543
64.1019344329834,327.2440433502197,412.4765396118164
72.35574722290039,288.52367401123047,90.4073715209961
64.24593925476074,674.3710041046143,132.5535774230957
77.83317565917969,343.23620796203613,90.17181396484375
70.48797607421875,482.1920394897461,121.66118621826172
49.575090408325195,186.44356727600098,142.60196685791016
42.19341278076172,226.81808471679688,156.264066696167
38.29646110534668,116.43242835998535,154.02984619140625
78.57108116149902,125.9613037109375,94.30718421936035
66.02048873901367,173.34246635437012,455.8866024017334
49.31473731994629,138.65327835083008,189.78309631347656
77.19731330871582,530.6320190429688,143.62812042236328
55.759429931640625,187.58654594421387,174.54862594604492
68.43376159667969,297.9388236999512,95.98994255065918
72.82209396362305,179.25763130187988,207.91006088256836
40.85278511047363,172.41311073303223,1142.3931121826172
59.34262275695801,137.43090629577637,125.99635124206543
47.73068428039551,94.53392028808594,97.18966484069824
53.72500419616699,216.19200706481934,121.13380432128906
50.22096633911133,136.26408576965332,54.380178451538086
71.55656814575195,184.51929092407227,138.54217529296875
74.91540908813477,231.7202091217041,421.5269088745117
60.74690818786621,109.80439186096191,178.40027809143066
61.81621551513672,177.76226997375488,152.2068977355957
72.33238220214844,96.40049934387207,385.82682609558105
44.78859901428223,96.06456756591797,112.05744743347168
75.3934383392334,149.87730979919434,146.58474922180176
77.4998664855957,224.09677505493164,95.67904472351074
66.32733345031738,389.9548053741455,99.16567802429199
67.25001335144043,703.8474082946777,88.6223316192627
63.0183219909668,513.5812759399414,108.02698135375977
52.38771438598633,138.7465000152588,71.78163528442383
26.813507080078125,549.7167110443115,116.22929573059082
55.10139465332031,138.02170753479004,452.8689384460449
56.71811103820801,173.23684692382812,91.04323387145996
62.532901763916016,180.38439750671387,108.97517204284668
62.103271484375,290.7562255859375,96.33255004882812
72.35169410705566,225.27027130126953,103.22141647338867
64.32557106018066,363.44385147094727,90.50416946411133
63.613176345825195,280.2300453186035,73.18806648254395
77.08358764648438,264.7221088409424,184.45205688476562
61.89918518066406,144.86336708068848,139.68348503112793
68.1767463684082,746.9305992126465,90.5160903930664
59.01598930358887,671.485185623169,229.20942306518555
71.87247276306152,82.578182220459,91.51053428649902
73.85540008544922,117.4027919769287,182.98983573913574
60.36877632141113,335.517644882202,125.38337707519531
73.33588600158691,230.6663990020752,172.34396934509277
72.8154182434082,135.7247829437256,359.9820137023926
25.917530059814453,207.9470157623291,114.56179618835449
62.458038330078125,145.7982063293457,168.46919059753418
70.53112983703613,137.5279426574707,425.69637298583984
71.37775421142578,317.0015811920166,61.05637550354004
69.24653053283691,197.45159149169922,157.1800708770752
41.61691665649414,129.0595531463623,578.9179801940918
36.164045333862305,133.74853134155273,132.88068771362305
59.12375450134277,104.05731201171875,87.94164657592773
74.95641708374023,202.13937759399414,88.93179893493652
74.2185115814209,122.38669395446777,286.0138416290283
62.788963317871094,103.85322570800781,133.34321975708008
60.73617935180664,187.51025199890137,413.5005474090576
62.70599365234375,179.51464653015137,192.1234130859375
58.167219161987305,147.40538597106934,146.88992500305176
70.86491584777832,113.13319206237793,445.65558433532715
70.88685035705566,187.4244213104248,157.12714195251465
65.10663032531738,125.13923645019531,146.8954086303711
70.61481475830078,163.9714241027832,456.48670196533203
54.77643013000488,134.60993766784668,147.2620964050293
54.95142936706543,164.53146934509277,148.14186096191406
55.237770080566406,143.63837242126465,400.18677711486816
69.41986083984375,159.57045555114746,90.06881713867188
58.85148048400879,126.96671485900879,87.57591247558594
73.35042953491211,155.6072235107422,198.82631301879883
45.453786849975586,151.15594863891602,152.9545783996582
71.52056694030762,353.47819328308105,162.00566291809082
61.350107192993164,152.37879753112793,738.6622428894043
73.65131378173828,144.6540355682373,98.08826446533203
69.07820701599121,108.84261131286621,121.16599082946777
24.185895919799805,92.4077033996582,88.20772171020508
58.5024356842041,137.85290718078613,100.67152976989746
59.30280685424805,126.68895721435547,155.93910217285156
54.06498908996582,158.37502479553223,428.7900924682617
57.70564079284668,118.55721473693848,152.87280082702637
64.97645378112793,184.82232093811035,158.9958667755127
67.3987865447998,132.70807266235352,395.8170413970947
69.05865669250488,164.3085479736328,88.63496780395508
30.064105987548828,140.8407688140869,176.27263069152832
53.84564399719238,102.21076011657715,740.7729625701904
54.33940887451172,212.0811939239502,181.39052391052246
68.45235824584961,144.29712295532227,90.70611000061035
69.02670860290527,139.61219787597656,200.56724548339844
66.87736511230469,142.55571365356445,149.01995658874512
71.6714859008789,152.6775360107422,127.46119499206543
71.77352905273438,211.99631690979004,93.69063377380371
53.91716957092285,189.69345092773438,90.98243713378906
25.216102600097656,158.57172012329102,171.63872718811035
38.12718391418457,146.93593978881836,954.845666885376
73.62866401672363,151.1213779449463,145.25508880615234
30.20644187927246,143.90254020690918,93.7650203704834
64.71824645996094,136.37733459472656,117.33770370483398
51.68581008911133,161.73624992370605,74.49197769165039
27.730941772460938,149.36566352844238,118.60084533691406
67.48723983764648,123.50988388061523,854.7179698944092
28.71561050415039,186.96236610412598,164.15810585021973
59.58962440490723,356.1289310455322,142.51399040222168
69.80776786804199,258.73708724975586,584.08522605896
70.74713706970215,119.44055557250977,97.15557098388672
67.44837760925293,152.8310775756836,170.28474807739258
64.4381046295166,151.59296989440918,395.1535224914551
68.45808029174805,156.24237060546875,93.25194358825684
68.09329986572266,141.9060230255127,169.32439804077148
70.81484794616699,137.589693069458,118.94631385803223
25.63929557800293,162.25337982177734,118.7431812286377
66.0390853881836,104.52961921691895,107.37848281860352
55.85479736328125,94.01726722717285,148.29754829406738
72.72219657897949,139.1608715057373,83.66918563842773
68.77517700195312,176.26094818115234,652.1420478820801
70.19996643066406,218.66655349731445,252.91848182678223
63.82298469543457,140.9461498260498,97.54610061645508
56.681156158447266,74.2957592010498,154.51717376708984
65.74273109436035,242.966890335083,442.9664611816406
67.06500053405762,131.1326026916504,170.66264152526855
67.03853607177734,152.1599292755127,155.02095222473145
67.57140159606934,147.48883247375488,134.70745086669922
54.17609214782715,165.632963180542,91.68410301208496
38.74039649963379,127.67386436462402,85.01315116882324
61.12933158874512,133.6839199066162,180.90510368347168
68.267822265625,141.58082008361816,115.6010627746582
61.098575592041016,178.05814743041992,169.03400421142578
25.866031646728516,134.98210906982422,355.4883003234863
70.85657119750977,116.00136756896973,142.1201229095459
71.06804847717285,191.29323959350586,272.0685005187988
48.56753349304199,94.51651573181152,106.21404647827148
28.606891632080078,201.7512321472168,173.9950180053711
68.34697723388672,240.8127784729004,141.0660743713379
59.35478210449219,139.36781883239746,131.3028335571289
66.96605682373047,161.62753105163574,164.11638259887695
68.4654712677002,147.07469940185547,147.42660522460938
57.831525802612305,148.79322052001953,159.102201461792
52.568674087524414,146.0244655609131,91.01629257202148
63.88497352600098,153.36894989013672,100.57806968688965
63.545942306518555,139.84036445617676,142.7018642425537
45.8836555480957,154.88839149475098,159.68966484069824
53.076744079589844,148.1156349182129,114.92347717285156
67.37780570983887,129.81009483337402,81.9849967956543
56.95676803588867,179.28647994995117,128.5691261291504
24.175167083740234,142.80128479003906,85.0980281829834
64.25166130065918,139.6329402923584,115.65780639648438
45.563697814941406,85.56556701660156,148.08368682861328
62.75629997253418,208.97459983825684,67.67630577087402
64.89109992980957,152.2524356842041,79.38861846923828
55.90510368347168,112.9307746887207,104.73823547363281
79.19979095458984,111.25397682189941,88.16385269165039
70.56021690368652,108.92343521118164,73.48823547363281
59.1130256652832,177.17576026916504,63.62438201904297
63.16566467285156,149.56378936767578,62.29090690612793
54.3820858001709,127.35581398010254,144.04654502868652
66.86949729919434,147.51338958740234,127.69055366516113
57.360172271728516,150.740385055542,176.0709285736084
52.835941314697266,148.27656745910645,129.2893886566162
68.08805465698242,140.97046852111816,146.44813537597656
50.75240135192871,162.11867332458496,161.81397438049316
54.28600311279297,142.86327362060547,263.20552825927734
27.045488357543945,468.9826965332031,135.21838188171387
77.85630226135254,152.49156951904297,127.49338150024414
68.35079193115234,109.61174964904785,79.32233810424805
24.945974349975586,108.07442665100098,123.12769889831543
67.16346740722656,102.38432884216309,78.41730117797852
69.04840469360352,109.79890823364258,138.0460262298584
42.25945472717285,192.64626502990723,140.87200164794922
57.079315185546875,150.33817291259766,138.43894004821777
68.4051513671875,138.8070583343506,1179.3837547302246
39.33119773864746,172.55687713623047,75.88887214660645
66.64371490478516,117.73061752319336,122.44176864624023
70.78003883361816,152.51755714416504,856.374979019165
62.41154670715332,112.6394271850586,146.93427085876465
62.91699409484863,193.8483715057373,368.79491806030273
60.40763854980469,132.6465606689453,141.42370223999023
65.61994552612305,278.36108207702637,94.5582389831543
60.83869934082031,251.07240676879883,187.09087371826172
26.38983726501465,123.12626838684082,167.53172874450684
59.75842475891113,151.77178382873535,78.73797416687012
21.58665657043457,154.0355682373047,224.31683540344238
61.586618423461914,146.0549831390381,52.71339416503906
48.36463928222656,145.9023952484131,109.52901840209961
45.20559310913086,161.1943244934082,65.17982482910156
64.08929824829102,159.9445343017578,157.04059600830078
73.0125904083252,232.5289249420166,146.71993255615234
60.49036979675293,144.34027671813965,153.8679599761963
56.03647232055664,144.73652839660645,126.27124786376953
57.86299705505371,677.1180629730225,93.36161613464355
67.95477867126465,145.60937881469727,137.06207275390625
63.730716705322266,136.54208183288574,105.57150840759277
64.11409378051758,146.1622714996338,184.64922904968262
69.88382339477539,275.9053707122803,52.12116241455078
44.66605186462402,226.45974159240723,125.9458065032959
61.655282974243164,148.03290367126465,1177.600383758545
25.548696517944336,145.33686637878418,122.29561805725098
64.37158584594727,148.87285232543945,90.7738208770752
64.86034393310547,113.06238174438477,124.54891204833984
68.68386268615723,181.10322952270508,91.79472923278809
33.73575210571289,116.06788635253906,111.57059669494629
58.58945846557617,176.67746543884277,150.30193328857422
47.791481018066406,121.19388580322266,149.00588989257812
65.72484970092773,177.3242950439453,117.44356155395508
55.188894271850586,146.03734016418457,296.2033748626709
62.14714050292969,139.33753967285156,130.31649589538574
54.25119400024414,157.52577781677246,146.68726921081543
49.27635192871094,145.19977569580078,96.44150733947754
59.26084518432617,374.03106689453125,78.19700241088867
43.782949447631836,97.46289253234863,165.76361656188965
64.91398811340332,195.4061985015869,749.0582466125488
62.00075149536133,136.48056983947754,92.2083854675293
64.4681453704834,144.4392204284668,111.76371574401855
23.286104202270508,138.12804222106934,411.1917018890381
47.5618839263916,116.54138565063477,190.2749538421631
61.247825622558594,197.39222526550293,143.3243751525879
61.58041954040527,93.81389617919922,156.5539836883545
66.87045097351074,118.03460121154785,89.07461166381836
67.10290908813477,132.81941413879395,91.10188484191895
68.05706024169922,158.2052707672119,155.18832206726074
68.76015663146973,137.8188133239746,158.6141586303711
68.73035430908203,133.1653594970703,113.85440826416016
55.314064025878906,163.59710693359375,179.2280673980713
61.345577239990234,256.7145824432373,90.93475341796875
55.410146713256836,104.51889038085938,99.70664978027344
61.64097785949707,188.45653533935547,145.31636238098145
51.45668983459473,144.78778839111328,145.8725929260254
53.73692512512207,147.92633056640625,147.28236198425293
51.86104774475098,90.67130088806152,152.9529094696045
22.370100021362305,209.4576358795166,158.28800201416016
23.663997650146484,660.6664657592773,224.5182991027832
43.740034103393555,129.66203689575195,1634.9334716796875
60.945987701416016,160.9640121459961,53.382158279418945
66.94912910461426,116.48368835449219,160.88080406188965
65.64664840698242,180.73058128356934,185.67347526550293
56.93173408508301,152.8308391571045,161.63229942321777
27.50086784362793,144.96588706970215,152.96626091003418
49.388885498046875,390.4614448547363,62.391042709350586
67.95120239257812,222.86725044250488,69.90194320678711
66.85733795166016,125.92172622680664,102.0352840423584
68.07780265808105,169.9354648590088,154.41656112670898
66.70260429382324,146.50297164916992,155.01856803894043
63.7357234954834,124.7720718383789,139.1749382019043
67.24071502685547,121.14620208740234,142.6701545715332
70.11866569519043,189.10765647888184,128.59773635864258
69.38815116882324,152.32419967651367,156.86392784118652
58.931589126586914,146.53420448303223,166.55421257019043
23.63276481628418,153.49388122558594,145.782470703125
53.50756645202637,145.13349533081055,90.10672569274902
59.682369232177734,1171.9529628753662,328.7701606750488
65.13738632202148,127.7308464050293,129.12678718566895
64.09478187561035,115.59319496154785,146.31390571594238
66.42627716064453,424.81040954589844,147.79162406921387
57.65271186828613,126.9841194152832,89.39146995544434
65.89746475219727,111.66620254516602,88.41061592102051
63.52376937866211,200.3481388092041,85.90030670166016
37.987470626831055,140.8982276916504,124.93252754211426
59.328317642211914,661.0560417175293,147.00007438659668
65.56034088134766,143.09167861938477,128.8759708404541
66.65372848510742,148.45776557922363,182.0080280303955
53.36761474609375,123.48103523254395,91.61138534545898
68.8631534576416,179.99958992004395,191.48945808410645
67.37136840820312,139.7857666015625,94.50244903564453
68.91465187072754,155.72547912597656,98.2358455657959
23.6203670501709,155.93528747558594,248.90446662902832
58.838605880737305,110.11266708374023,167.14930534362793
62.04652786254883,141.5698528289795,124.79043006896973
27.47178077697754,420.93729972839355,94.2392349243164
65.73319435119629,223.80590438842773,74.53250885009766
60.747623443603516,130.4452419281006,183.49981307983398
44.66700553894043,123.27170372009277,100.65913200378418
57.17039108276367,170.49741744995117,197.07655906677246
67.88921356201172,161.42034530639648,122.67446517944336
92.15903282165527,163.99025917053223,97.17750549316406
63.15469741821289,128.8776397705078,92.1175479888916
67.07763671875,122.4517822265625,175.60529708862305
59.06558036804199,122.1005916595459,114.67456817626953
65.27948379516602,154.3595790863037,98.55890274047852
38.42782974243164,105.23033142089844,109.49373245239258
65.52577018737793,124.42374229431152,171.07677459716797
65.45591354370117,155.93862533569336,137.0556354522705
21.754741668701172,483.87646675109863,156.4188003540039
58.623313903808594,232.56516456604004,84.9461555480957
33.867835998535156,115.24319648742676,114.97712135314941
68.88532638549805,175.60935020446777,88.94920349121094
66.49637222290039,155.43794631958008,67.34728813171387
65.9182071685791,142.0764923095703,193.81403923034668
63.538551330566406,150.96807479858398,132.86781311035156
43.8227653503418,154.9825668334961,81.87222480773926
26.05128288269043,155.47966957092285,93.24216842651367
54.138898849487305,123.92878532409668,79.10609245300293
51.99003219604492,123.17895889282227,90.89255332946777
63.974857330322266,103.73759269714355,96.0695743560791
61.443328857421875,121.02341651916504,224.45201873779297
64.41950798034668,97.33200073242188,180.30714988708496
64.82982635498047,197.73578643798828,467.2987461090088
61.70248985290527,385.4396343231201,122.97677993774414
63.0946159362793,225.43954849243164,153.2738208770752
23.33664894104004,166.5182113647461,427.22225189208984
65.73057174682617,124.59325790405273,78.52315902709961
37.46986389160156,159.79433059692383,145.11704444885254
48.56729507446289,139.79578018188477,147.37486839294434
56.39767646789551,135.81252098083496,81.35128021240234
66.20240211486816,164.91198539733887,120.44954299926758
54.986000061035156,173.45738410949707,90.22068977355957
66.82014465332031,228.57999801635742,97.82123565673828
76.67708396911621,136.4293098449707,145.97511291503906
53.775787353515625,158.08486938476562,135.24889945983887
51.0401725769043,138.9484405517578,269.1831588745117
65.47665596008301,160.03990173339844,260.9529495239258
55.62877655029297,141.86716079711914,90.22164344787598
62.0265007019043,130.6467056274414,65.02509117126465
51.16581916809082,122.73454666137695,69.39816474914551
65.24443626403809,190.8431053161621,92.42534637451172
56.943655014038086,146.32749557495117,87.67843246459961
23.920536041259766,158.25653076171875,170.11642456054688
61.779022216796875,141.6923999786377,146.6543674468994
55.23538589477539,139.62459564208984,149.9030590057373
62.65711784362793,162.02807426452637,86.24076843261719
58.13145637512207,111.27758026123047,371.8283176422119
62.883853912353516,118.32213401794434,185.68921089172363
63.61579895019531,223.17981719970703,142.82846450805664
64.74161148071289,173.05612564086914,139.79053497314453
60.882568359375,223.67000579833984,132.52735137939453
52.03652381896973,166.32771492004395,391.4058208465576
29.897451400756836,515.5494213104248,97.51510620117188
66.84279441833496,291.9020652770996,125.2434253692627
65.69409370422363,139.54663276672363,105.65686225891113
65.83786010742188,136.3849639892578,135.98895072937012
68.39466094970703,156.85725212097168,159.96861457824707
33.36501121520996,148.78058433532715,151.37171745300293
84.33032035827637,153.15628051757812,149.70755577087402
35.26663780212402,254.58812713623047,155.52234649658203
56.504249572753906,170.81117630004883,148.8046646118164
61.110496520996094,129.0607452392578,142.17901229858398
63.83347511291504,272.7091312408447,139.8310661315918
63.15493583679199,127.32958793640137,133.99958610534668
62.74724006652832,249.61543083190918,167.13619232177734
26.557445526123047,134.3820095062256,80.66320419311523
60.64176559448242,133.30960273742676,54.24046516418457
64.77022171020508,153.81479263305664,92.56935119628906
61.21206283569336,392.9097652435303,166.77212715148926
64.7432804107666,214.9050235748291,86.07649803161621
61.495065689086914,140.6238079071045,100.13914108276367
50.054073333740234,158.12921524047852,163.26379776000977
45.28093338012695,183.1226348876953,98.24085235595703
64.13674354553223,214.07794952392578,92.48876571655273
64.97859954833984,150.27928352355957,73.43173027038574
62.91961669921875,124.95708465576172,78.69839668273926
23.55670928955078,93.09172630310059,176.68676376342773
65.27495384216309,168.68829727172852,158.02788734436035
67.5361156463623,223.24085235595703,159.37399864196777
60.40549278259277,230.90553283691406,231.94551467895508
60.68301200866699,129.00137901306152,429.2144775390625
63.25840950012207,125.3046989440918,193.99714469909668
39.79039192199707,202.04567909240723,435.9285831451416
48.15959930419922,252.70462036132812,155.73906898498535
48.888444900512695,260.6472969055176,150.30980110168457
43.97749900817871,145.5061435699463,123.5661506652832
49.783945083618164,126.10125541687012,172.7738380432129
61.09356880187988,124.86839294433594,151.49950981140137
57.86776542663574,172.0716953277588,136.0950469970703
63.89760971069336,137.36414909362793,152.1608829498291
65.54007530212402,142.96817779541016,88.0436897277832
57.511329650878906,128.92699241638184,95.47924995422363
62.21151351928711,178.65371704101562,158.44273567199707
24.1696834564209,130.48052787780762,144.49715614318848
65.73629379272461,84.48028564453125,84.63025093078613
70.9683895111084,126.3885498046875,238.33990097045898
42.35124588012695,198.96364212036133,130.5527687072754
46.79131507873535,423.8393306732178,158.03217887878418
66.32089614868164,132.4594020843506,143.8271999359131
55.70864677429199,111.19341850280762,126.40166282653809
21.960973739624023,121.3841438293457,54.27265167236328
55.64117431640625,194.91171836853027,168.08199882507324
30.62915802001953,186.06162071228027,123.36254119873047
66.05052947998047,145.42579650878906,165.3590202331543
51.91373825073242,159.4080924987793,158.3878993988037
53.57003211975098,249.68838691711426,148.81348609924316
62.325477600097656,147.98426628112793,125.48327445983887
56.34164810180664,112.15949058532715,163.87176513671875
64.10861015319824,144.71983909606934,147.8874683380127
32.01556205749512,156.43548965454102,101.20773315429688
48.232078552246094,124.59254264831543,194.20742988586426
64.57829475402832,122.71356582641602,273.97632598876953
56.81490898132324,587.8238677978516,84.11812782287598
64.72659111022949,164.40939903259277,86.0443115234375
25.665760040283203,203.9356231689453,140.32649993896484
66.70260429382324,116.86921119689941,89.83492851257324
52.45780944824219,134.18006896972656,115.20862579345703
65.0787353515625,149.01208877563477,144.72603797912598
62.767982482910156,144.11354064941406,148.95939826965332
51.57661437988281,162.96029090881348,146.59643173217773
57.950496673583984,250.8561611175537,130.05709648132324
26.592254638671875,131.88862800598145,164.25275802612305
65.93680381774902,136.152982711792,156.1732292175293
68.07231903076172,155.5497646331787,143.15152168273926
57.97743797302246,210.57724952697754,153.30147743225098
64.12887573242188,199.74040985107422,156.35347366333008
65.31262397766113,309.15236473083496,237.43700981140137
46.71788215637207,290.7271385192871,156.70156478881836
65.41228294372559,472.75257110595703,77.24905014038086
44.8300838470459,269.0238952636719,93.66226196289062
20.960092544555664,232.51843452453613,141.43824577331543
54.57305908203125,146.83294296264648,94.30623054504395
65.98758697509766,133.3327293395996,128.3891201019287
37.65416145324707,131.40487670898438,150.71439743041992
24.850845336914062,171.7238426208496,126.34587287902832
52.622079849243164,126.33061408996582,164.57390785217285
57.32393264770508,150.35414695739746,91.47071838378906
63.176870346069336,157.9427719116211,89.92457389831543
