2023-11-23 18:43:43; 633.2294940948486; subscribe user "luigi" to topic "topic36"; {'result': "User 'luigi' subscribed to topic 'topic36'"}
2023-11-23 18:43:45; 286.8363857269287; subscribe user "luigi" to topic "topic37"; {'result': "User 'luigi' already subscribed to topic 'topic37'"}
2023-11-23 18:43:48; 842.9927825927734; subscribe user "luigi" to topic "topic38"; {'result': "User 'luigi' already subscribed to topic 'topic38'"}
2023-11-23 18:43:50; 1065.3796195983887; subscribe user "luigi" to topic "topic39"; {'result': "User 'luigi' subscribed to topic 'topic39'"}
2023-11-23 18:43:53; 516.1352157592773; subscribe user "luigi" to topic "topic40"; {'result': "User 'luigi' subscribed to topic 'topic40'"}
2023-11-23 18:43:56; 536.3874435424805; subscribe user "luigi" to topic "topic41"; {'result': "User 'luigi' subscribed to topic 'topic41'"}
2023-11-23 18:43:58; 568.6793327331543; subscribe user "luigi" to topic "topic42"; {'result': "User 'luigi' subscribed to topic 'topic42'"}
2023-11-23 18:44:01; 592.0534133911133; subscribe user "luigi" to topic "topic43"; {'result': "User 'luigi' subscribed to topic 'topic43'"}
2023-11-23 18:44:04; 538.4855270385742; subscribe user "luigi" to topic "topic44"; {'result': "User 'luigi' subscribed to topic 'topic44'"}
2023-11-23 18:44:06; 614.2613887786865; subscribe user "luigi" to topic "topic45"; {'result': "User 'luigi' subscribed to topic 'topic45'"}
2023-11-23 18:44:09; 521.6927528381348; subscribe user "luigi" to topic "topic46"; {'result': "User 'luigi' subscribed to topic 'topic46'"}
2023-11-23 18:44:11; 1132.1685314178467; subscribe user "luigi" to topic "topic47"; {'result': "User 'luigi' subscribed to topic 'topic47'"}
2023-11-23 18:44:14; 1069.6611404418945; subscribe user "luigi" to topic "topic48"; {'result': "User 'luigi' subscribed to topic 'topic48'"}
2023-11-23 18:44:18; 803.6351203918457; subscribe user "luigi" to topic "topic49"; {'result': "User 'luigi' subscribed to topic 'topic49'"}
2023-11-23 18:44:20; 549.7732162475586; subscribe user "luigi" to topic "topic50"; {'result': "User 'luigi' subscribed to topic 'topic50'"}
2023-11-23 18:44:23; 652.1732807159424; subscribe user "luigi" to topic "topic51"; {'result': "User 'luigi' subscribed to topic 'topic51'"}
2023-11-23 18:44:26; 545.5482006072998; subscribe user "luigi" to topic "topic52"; {'result': "User 'luigi' subscribed to topic 'topic52'"}
2023-11-23 18:44:28; 6263.4618282318115; subscribe user "luigi" to topic "topic53"; {'result': "User 'luigi' subscribed to topic 'topic53'"}
2023-11-23 18:44:36; 636.8763446807861; subscribe user "luigi" to topic "topic54"; {'result': "User 'luigi' subscribed to topic 'topic54'"}
2023-11-23 18:44:39; 463.0005359649658; subscribe user "luigi" to topic "topic55"; {'result': "User 'luigi' subscribed to topic 'topic55'"}
2023-11-23 18:44:41; 462.6600742340088; subscribe user "luigi" to topic "topic56"; {'result': "User 'luigi' subscribed to topic 'topic56'"}
2023-11-23 18:44:44; 450.0455856323242; subscribe user "luigi" to topic "topic57"; {'result': "User 'luigi' subscribed to topic 'topic57'"}
2023-11-23 18:44:46; 462.35108375549316; subscribe user "luigi" to topic "topic58"; {'result': "User 'luigi' subscribed to topic 'topic58'"}
2023-11-23 18:44:49; 932.213544845581; subscribe user "luigi" to topic "topic59"; {'result': "User 'luigi' subscribed to topic 'topic59'"}
2023-11-23 18:44:52; 524.038553237915; subscribe user "luigi" to topic "topic60"; {'result': "User 'luigi' subscribed to topic 'topic60'"}
